Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
delay(5),,Wait for 5 seconds to ensure all UI elements are updated,,24-04-2025 11:18:48,24-04-2025 11:18:53,5.009s,PASSED
closeApplication(),,Close the mobile application after test completion,,24-04-2025 11:18:53,24-04-2025 11:18:56,2.955s,PASSED
,,,,,,,
Test Cases/Login Owner OR Renter/C661-C720-C721_LoginOwnerOrRenter_Login_AppVersion_Settingsd,,"C661-Verify that the user is able to login successfully
C720-Verify that the app version on the Settings in Login Mode is correct
C721-Verify that the current account email on the Settings in Login Mode is correct",,24-04-2025 11:18:56,24-04-2025 11:21:55,2m - 59.683s,PASSED
"testData = findTestData(""Data Files/LogiNewUser"")",,Retrieve test data for login credentials and expected app version,,24-04-2025 11:18:56,24-04-2025 11:18:56,0.007s,PASSED
"email = testData.getValue(""email"", 1)",,"Extract email, password, and expected app version from test data",,24-04-2025 11:18:56,24-04-2025 11:18:56,0.000s,PASSED
"password = testData.getValue(""password"", 1)",,,,24-04-2025 11:18:56,24-04-2025 11:18:56,0.000s,PASSED
"expectedVersion = testData.getValue(""version"", 1)",,,,24-04-2025 11:18:56,24-04-2025 11:18:56,0.000s,PASSED
"startApplication(appUrl, true)",,Launch the mobile application,,24-04-2025 11:18:56,24-04-2025 11:19:13,17.237s,PASSED
delay(10),,Wait for 10 seconds to allow the app to load,,24-04-2025 11:19:13,24-04-2025 11:19:23,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Login or Sign Up""), 0)",,Tap on the Login or Sign Up button,,24-04-2025 11:19:23,24-04-2025 11:19:24,0.680s,PASSED
delay(10),,Wait for 10 seconds before proceeding,,24-04-2025 11:19:24,24-04-2025 11:19:34,10.009s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-LoginorSignUp""), email, 0)",,Enter email address in the login field,,24-04-2025 11:19:34,24-04-2025 11:19:35,1.251s,PASSED
hideKeyboard(),,Hide the keyboard after entering the email,,24-04-2025 11:19:35,24-04-2025 11:19:37,2.304s,PASSED
delay(10),,Wait for 10 seconds,,24-04-2025 11:19:37,24-04-2025 11:19:47,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next""), 0)",,Tap on the Next button to proceed to the password screen,,24-04-2025 11:19:47,24-04-2025 11:19:48,1.038s,PASSED
delay(45),,Wait for 30 seconds,,24-04-2025 11:19:48,24-04-2025 11:20:33,45.008s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-OAM(Login)""), email, 0)",,Enter the email again in the OAM (Online Account Management) login field,,24-04-2025 11:20:33,24-04-2025 11:20:34,0.568s,PASSED
hideKeyboard(),,Hide the keyboard after entering the email,,24-04-2025 11:20:34,24-04-2025 11:20:36,2.136s,PASSED
delay(10),,Wait for 30 seconds,,24-04-2025 11:20:36,24-04-2025 11:20:46,10.005s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-OAM(Password)""), password, 0)",,Enter the password in the OAM password field,,24-04-2025 11:20:46,24-04-2025 11:20:47,0.708s,PASSED
hideKeyboard(),,Hide the keyboard after entering the password,,24-04-2025 11:20:47,24-04-2025 11:20:49,2.216s,PASSED
delay(10),,Wait for 30 seconds,,24-04-2025 11:20:49,24-04-2025 11:20:59,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button -OAM(Login)""), 0)",,Tap on the Login button in the OAM screen,,24-04-2025 11:20:59,24-04-2025 11:20:59,0.472s,PASSED
delay(20),,Wait for 20 seconds to allow login processing,,24-04-2025 11:20:59,24-04-2025 11:21:19,20.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0)",,Tap on the Home button to navigate to the main screen,,24-04-2025 11:21:19,24-04-2025 11:21:20,0.537s,PASSED
delay(10),,Wait for 10 seconds,,24-04-2025 11:21:20,24-04-2025 11:21:30,10.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - menu""), 0)",,Tap on the Menu button to open the navigation menu,,24-04-2025 11:21:30,24-04-2025 11:21:31,1.027s,PASSED
delay(10),,Wait for 10 seconds,,24-04-2025 11:21:31,24-04-2025 11:21:41,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TabWidget-Settings""), 0)",,Tap on the Settings tab to open app settings,,24-04-2025 11:21:41,24-04-2025 11:21:42,0.625s,PASSED
delay(10),,Wait for 10 seconds,,24-04-2025 11:21:42,24-04-2025 11:21:52,10.005s,PASSED
"actualVersion = getText(findTestObject(""Object Repository/testing/android.widget.Button - Version 2.99.68""), 0)",,Retrieve the actual version displayed in the application,,24-04-2025 11:21:52,24-04-2025 11:21:52,0.387s,PASSED
if (actualVersion == expectedVersion),,Compare the actual version with the expected version from test data,,24-04-2025 11:21:52,24-04-2025 11:21:52,0.001s,PASSED
assert actualVersion == expectedVersion,,,,24-04-2025 11:21:52,24-04-2025 11:21:52,0.000s,PASSED
closeApplication(),,Close the application,,24-04-2025 11:21:52,24-04-2025 11:21:55,3.383s,PASSED
closeBrowser(),,,,24-04-2025 11:21:55,24-04-2025 11:21:55,0.001s,PASSED
,,,,,,,
Test Cases/Login Owner OR Renter/C735_C736_LoginOwnerOrRenter_TermsAndConditions_PrivacyPolicy,,"C735-Verify that the Term and Conditions in Logged state is displayed correctly
C736-Verify that the Privacy Policy in Logged state is displayed correctly",,24-04-2025 11:21:55,24-04-2025 11:26:27,4m - 31.221s,PASSED
"testData = findTestData(""Data Files/LogiNewUser"")",,"Retrieve test data from ""C739"" data file",,24-04-2025 11:21:55,24-04-2025 11:21:55,0.004s,PASSED
"email = testData.getValue(""email"", 1)",,Extract the email and password from the test data,,24-04-2025 11:21:55,24-04-2025 11:21:55,0.001s,PASSED
"password = testData.getValue(""password"", 1)",,,,24-04-2025 11:21:55,24-04-2025 11:21:55,0.000s,PASSED
"startApplication(appUrl, true)",,Launch the mobile application,,24-04-2025 11:21:55,24-04-2025 11:22:13,17.833s,PASSED
delay(10),,Wait for 10 seconds to allow the app to load,,24-04-2025 11:22:13,24-04-2025 11:22:23,10.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Login or Sign Up""), 0)",,"Tap on the ""Login or Sign Up"" button to initiate login",,24-04-2025 11:22:23,24-04-2025 11:22:24,0.687s,PASSED
delay(10),,Wait for 10 seconds before entering the email,,24-04-2025 11:22:24,24-04-2025 11:22:34,10.005s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText-LoginorSignUp""), email)",,Enter the email address in the login field,,24-04-2025 11:22:34,24-04-2025 11:22:35,1.053s,PASSED
delay(10),,Wait for 10 seconds to allow input processing,,24-04-2025 11:22:35,24-04-2025 11:22:45,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next""), 0)",,"Tap on the ""Next"" button to proceed to the password entry",,24-04-2025 11:22:45,24-04-2025 11:22:46,0.555s,PASSED
delay(45),,Wait for 30 seconds,,24-04-2025 11:22:46,24-04-2025 11:23:31,45.009s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-OAM(Login)""), email, 0)",,Enter the email again in the OAM (Online Account Management) login field,,24-04-2025 11:23:31,24-04-2025 11:23:32,1.026s,PASSED
hideKeyboard(),,Hide the keyboard after entering the email,,24-04-2025 11:23:32,24-04-2025 11:23:34,2.333s,PASSED
delay(10),,Wait for 30 seconds,,24-04-2025 11:23:34,24-04-2025 11:23:44,10.008s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-OAM(Password)""), password, 0)",,Enter the password in the OAM password field,,24-04-2025 11:23:44,24-04-2025 11:23:45,0.512s,PASSED
hideKeyboard(),,Hide the keyboard after entering the password,,24-04-2025 11:23:45,24-04-2025 11:23:47,2.160s,PASSED
delay(10),,Wait for 30 seconds,,24-04-2025 11:23:47,24-04-2025 11:23:57,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button -OAM(Login)""), 0)",,Tap on the Login button in the OAM screen,,24-04-2025 11:23:57,24-04-2025 11:23:57,0.264s,PASSED
delay(20),,Wait for 20 seconds to allow login processing,,24-04-2025 11:23:57,24-04-2025 11:24:17,20.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0, STOP_ON_FAILURE)",,"Navigate to the ""Home"" screen",,24-04-2025 11:24:17,24-04-2025 11:24:18,0.618s,PASSED
delay(5),,,,24-04-2025 11:24:18,24-04-2025 11:24:23,5.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - menu""), 0, STOP_ON_FAILURE)",,Open the menu by tapping on the menu button,,24-04-2025 11:24:23,24-04-2025 11:24:24,0.978s,PASSED
delay(20),,,,24-04-2025 11:24:24,24-04-2025 11:24:44,20.008s,PASSED
"if (waitForElementPresent(findTestObject(""Object Repository/Repo/android.widget.TextView - Terms and Conditions-Menu""), 10, CONTINUE_ON_FAILURE))",,"Check if the ""Terms and Conditions"" menu option is present and tap it",,24-04-2025 11:24:44,24-04-2025 11:24:45,1.077s,PASSED
delay(20),,,,24-04-2025 11:24:45,24-04-2025 11:25:05,20.007s,PASSED
"if (waitForElementPresent(findTestObject(""Object Repository/Repo/android.view.View-Terms and conditions web""), 10, CONTINUE_ON_FAILURE))",,"Verify if the ""Terms and Conditions"" webview is present",,24-04-2025 11:25:05,24-04-2025 11:25:05,0.825s,PASSED
delay(20),,,,24-04-2025 11:25:05,24-04-2025 11:25:25,20.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.ImageButton-Cancel web""), 0, STOP_ON_FAILURE)",,"Tap on the ""Cancel"" button to close the webview",,24-04-2025 11:25:25,24-04-2025 11:25:26,0.702s,PASSED
delay(15),,,,24-04-2025 11:25:26,24-04-2025 11:25:41,15.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - menu""), 0, STOP_ON_FAILURE)",,Open the menu again by tapping on the menu button,,24-04-2025 11:25:41,24-04-2025 11:25:42,0.512s,PASSED
delay(20),,,,24-04-2025 11:25:42,24-04-2025 11:26:02,20.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Privacy Policy-Menu""), 0, STOP_ON_FAILURE)",,"Tap on the ""Privacy Policy"" menu option",,24-04-2025 11:26:02,24-04-2025 11:26:02,0.467s,PASSED
delay(20),,,,24-04-2025 11:26:02,24-04-2025 11:26:22,20.009s,PASSED
"if (waitForElementPresent(findTestObject(""Object Repository/Repo/android.widget.TextView - Privacy Policy-web""), 20, STOP_ON_FAILURE))",,"Verify if the ""Privacy Policy"" webview is present",,24-04-2025 11:26:22,24-04-2025 11:26:23,0.629s,PASSED
closeApplication(),,Close the mobile application,,24-04-2025 11:26:23,24-04-2025 11:26:27,3.843s,PASSED
,,,,,,,
Test Cases/Book A Rental Tile/C770_C771_BookARentalTile_ThingsToDoFeed,,"C770-Verify that the Book a Rental tile is not displayed on the Home page when the user logged in to the app as an Owner
C771-Verify that the Book a Rental tile is disappeared after the user Rental became the Owner",,24-04-2025 11:26:27,24-04-2025 11:29:18,2m - 51.165s,PASSED
"testData = findTestData(""Data Files/C770"")",,Load test data from Data Files/C770 for Book Rental test case,,24-04-2025 11:26:27,24-04-2025 11:26:27,0.005s,PASSED
"email = testData.getValue(""email"", 1)",,Get test email from first row of test data,,24-04-2025 11:26:27,24-04-2025 11:26:27,0.001s,PASSED
"password = testData.getValue(""password"", 1)",,Get test password from first row of test data,,24-04-2025 11:26:27,24-04-2025 11:26:27,0.000s,PASSED
"startApplication(appUrl, true)",,Launch the mobile application from specified APK path,,24-04-2025 11:26:27,24-04-2025 11:26:44,17.641s,PASSED
delay(10),,Wait 10 seconds for app to fully initialize,,24-04-2025 11:26:44,24-04-2025 11:26:54,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/BookRental/android.widget.Button - Login or Sign Up""), 0)",,Initiate login process by tapping Login/Sign Up button,,24-04-2025 11:26:54,24-04-2025 11:26:55,0.746s,PASSED
delay(10),,Wait 10 seconds for login screen to appear,,24-04-2025 11:26:55,24-04-2025 11:27:05,10.004s,PASSED
"setText(findTestObject(""Object Repository/Repo/MyStay/BookRental/android.widget.EditText""), email, 0)",,Enter test email in username field,,24-04-2025 11:27:05,24-04-2025 11:27:06,0.869s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 11:27:06,24-04-2025 11:27:08,2.524s,PASSED
delay(10),,Wait 10 seconds before proceeding,,24-04-2025 11:27:08,24-04-2025 11:27:18,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/BookRental/android.widget.Button - Next""), 0)",,Proceed to next authentication step by tapping Next button,,24-04-2025 11:27:18,24-04-2025 11:27:19,0.595s,PASSED
delay(45),,Extended wait (45s) for OAM login screen to load,,24-04-2025 11:27:19,24-04-2025 11:28:04,45.008s,PASSED
"setText(findTestObject(""Object Repository/Repo/MyStay/BookRental/android.widget.EditText (1)""), email, 0)",,Re-enter email in OAM username field for confirmation,,24-04-2025 11:28:04,24-04-2025 11:28:05,1.283s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 11:28:05,24-04-2025 11:28:08,2.209s,PASSED
delay(20),,Wait 20 seconds before password entry,,24-04-2025 11:28:08,24-04-2025 11:28:28,20.007s,PASSED
"setText(findTestObject(""Object Repository/Repo/MyStay/BookRental/android.widget.EditText (2)""), password, 0)",,Enter test password in password field,,24-04-2025 11:28:28,24-04-2025 11:28:29,1.192s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 11:28:29,24-04-2025 11:28:31,2.109s,PASSED
delay(10),,Wait 10 seconds before login attempt,,24-04-2025 11:28:31,24-04-2025 11:28:41,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/BookRental/android.widget.Button - LOGIN""), 0)",,Complete login by tapping LOGIN button,,24-04-2025 11:28:41,24-04-2025 11:28:41,0.481s,PASSED
delay(20),,Wait 20 seconds for login to complete and home screen to load,,24-04-2025 11:28:41,24-04-2025 11:29:01,20.004s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/BookRental/android.view.View - Home""), 0)",,Navigate to Home section,,24-04-2025 11:29:01,24-04-2025 11:29:02,0.655s,PASSED
delay(10),,Wait 10 seconds for home screen to load,,24-04-2025 11:29:02,24-04-2025 11:29:12,10.008s,PASSED
"scrollToText(""recommended for you"")",,"Scroll down to ""recommended for you"" section",,24-04-2025 11:29:12,24-04-2025 11:29:13,1.138s,PASSED
"elementsToVerify = [""Object Repository/Repo/MyStay/BookRental/android.view.View"", ""Object Repository/Repo/MyStay/BookRental/android.widget.TextView - Book a Rental"", ""Object Repository/Repo/MyStay/BookRental/android.widget.TextView - Westgate Resorts"", ""Object Repository/Repo/MyStay/BookRental/android.widget.TextView - Book Now""]",,Define array of Book Rental elements to verify,,24-04-2025 11:29:13,24-04-2025 11:29:13,0.000s,PASSED
for (String elementPath : elementsToVerify),,Verify each element exists in the Book Rental section,,24-04-2025 11:29:13,24-04-2025 11:29:15,1.675s,PASSED
"assert true : ""All elements were verified successfully""",,Confirm all verification steps passed successfully,,24-04-2025 11:29:15,24-04-2025 11:29:15,0.001s,PASSED
closeApplication(),,Close the mobile application,,24-04-2025 11:29:15,24-04-2025 11:29:18,2.950s,PASSED
,,,,,,,
Test Cases/Book A Rental Tile/C768_BookARentalTile_RentalTileIsDIsplayedCorrectly,,C768-Verify that the Book a Rental tile is displayd correctly on the Home page when the user logged in to the app as a Rental,,24-04-2025 11:29:18,24-04-2025 11:32:10,2m - 51.845s,PASSED
"testData = findTestData(""Data Files/C768"")",,Load test data from Data Files/C768 for Book Rental test case,,24-04-2025 11:29:18,24-04-2025 11:29:18,0.005s,PASSED
"email = testData.getValue(""email"", 1)",,Get test email from first row of test data,,24-04-2025 11:29:18,24-04-2025 11:29:18,0.000s,PASSED
"password = testData.getValue(""password"", 1)",,Get test password from first row of test data,,24-04-2025 11:29:18,24-04-2025 11:29:18,0.000s,PASSED
"startApplication(appUrl, true)",,Launch the mobile application from specified APK path,,24-04-2025 11:29:18,24-04-2025 11:29:36,17.928s,PASSED
delay(10),,Wait 10 seconds for app to fully initialize,,24-04-2025 11:29:36,24-04-2025 11:29:46,10.010s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/BookRental/android.widget.Button - Login or Sign Up""), 0)",,Initiate login process by tapping Login/Sign Up button,,24-04-2025 11:29:46,24-04-2025 11:29:47,1.088s,PASSED
delay(10),,Wait 10 seconds for login screen to appear,,24-04-2025 11:29:47,24-04-2025 11:29:57,10.008s,PASSED
"setText(findTestObject(""Object Repository/Repo/MyStay/BookRental/android.widget.EditText""), email, 0)",,Enter test email in username field,,24-04-2025 11:29:57,24-04-2025 11:29:58,0.909s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 11:29:58,24-04-2025 11:30:00,2.566s,PASSED
delay(10),,Wait 10 seconds before proceeding,,24-04-2025 11:30:00,24-04-2025 11:30:10,10.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/BookRental/android.widget.Button - Next""), 0)",,Proceed to next authentication step by tapping Next button,,24-04-2025 11:30:10,24-04-2025 11:30:11,0.643s,PASSED
delay(45),,Extended wait (45s) for OAM login screen to load,,24-04-2025 11:30:11,24-04-2025 11:30:56,45.008s,PASSED
"setText(findTestObject(""Object Repository/Repo/MyStay/BookRental/android.widget.EditText (1)""), email, 0)",,Re-enter email in OAM username field for confirmation,,24-04-2025 11:30:56,24-04-2025 11:30:57,0.979s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 11:30:57,24-04-2025 11:30:59,2.213s,PASSED
delay(20),,Wait 20 seconds before password entry,,24-04-2025 11:30:59,24-04-2025 11:31:19,20.008s,PASSED
"setText(findTestObject(""Object Repository/Repo/MyStay/BookRental/android.widget.EditText (2)""), password, 0)",,Enter test password in password field,,24-04-2025 11:31:19,24-04-2025 11:31:20,0.637s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 11:31:20,24-04-2025 11:31:22,2.172s,PASSED
delay(10),,Wait 10 seconds before login attempt,,24-04-2025 11:31:22,24-04-2025 11:31:32,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/BookRental/android.widget.Button - LOGIN""), 0)",,Complete login by tapping LOGIN button,,24-04-2025 11:31:32,24-04-2025 11:31:32,0.297s,PASSED
delay(20),,Wait 20 seconds for login to complete and home screen to load,,24-04-2025 11:31:32,24-04-2025 11:31:52,20.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/BookRental/android.view.View - Home""), 0)",,Navigate to Home section,,24-04-2025 11:31:52,24-04-2025 11:31:53,0.650s,PASSED
delay(10),,Wait 10 seconds for home screen to load,,24-04-2025 11:31:53,24-04-2025 11:32:03,10.006s,PASSED
"scrollToText(""recommended for you"")",,"Scroll down to ""recommended for you"" section",,24-04-2025 11:32:03,24-04-2025 11:32:04,1.102s,PASSED
"elementsToVerify = [""Object Repository/Repo/MyStay/BookRental/android.view.View"", ""Object Repository/Repo/MyStay/BookRental/android.widget.TextView - Book a Rental"", ""Object Repository/Repo/MyStay/BookRental/android.widget.TextView - Westgate Resorts"", ""Object Repository/Repo/MyStay/BookRental/android.widget.TextView - Book Now""]",,Define array of Book Rental elements to verify,,24-04-2025 11:32:04,24-04-2025 11:32:04,0.001s,PASSED
allElementsExist = true,,Initialize flag to track verification status,,24-04-2025 11:32:04,24-04-2025 11:32:04,0.000s,PASSED
for (String elementPath : elementsToVerify),,Loop through all elements that need verification,,24-04-2025 11:32:04,24-04-2025 11:32:06,1.951s,PASSED
"assert allElementsExist : ""One or more elements were not found within the specified timeout""",,"Assert all required elements were found, with descriptive error message",,24-04-2025 11:32:06,24-04-2025 11:32:06,0.000s,PASSED
closeApplication(),,Close the mobile application,,24-04-2025 11:32:06,24-04-2025 11:32:10,3.614s,PASSED
,,,,,,,
Test Cases/Book A Rental Tile/C790_C777_BookARentalTile_RenterLandingPage,,"C790Verify that the page Landing My Account displays correctly when the user is not enrolled Loyalty
C777-Verify that the page Landing My Account displays correctly when the user is enrolled",,24-04-2025 11:32:10,24-04-2025 11:35:31,3m - 20.928s,PASSED
"testData = findTestData(""Data Files/C790"")",,Load test data from Data Files/C790 for account verification test case,,24-04-2025 11:32:10,24-04-2025 11:32:10,0.005s,PASSED
"email = testData.getValue(""email"", 1)",,Get test email from first row of test data,,24-04-2025 11:32:10,24-04-2025 11:32:10,0.000s,PASSED
"password = testData.getValue(""password"", 1)",,Get test password from first row of test data,,24-04-2025 11:32:10,24-04-2025 11:32:10,0.000s,PASSED
"startApplication(appUrl, true)",,Launch the mobile application from specified APK path,,24-04-2025 11:32:10,24-04-2025 11:32:28,18.165s,PASSED
delay(10),,Wait 10 seconds for app to fully initialize,,24-04-2025 11:32:28,24-04-2025 11:32:38,10.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.Button - Login or Sign Up (1)""), 0)",,Initiate login process by tapping Login/Sign Up button,,24-04-2025 11:32:38,24-04-2025 11:32:39,0.723s,PASSED
delay(10),,Wait 10 seconds for login screen to appear,,24-04-2025 11:32:39,24-04-2025 11:32:49,10.008s,PASSED
"setText(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.EditText-LoginPage""), email, 0)",,Enter test email in username field,,24-04-2025 11:32:49,24-04-2025 11:32:50,1.621s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 11:32:50,24-04-2025 11:32:53,2.291s,PASSED
delay(10),,Wait 10 seconds before proceeding,,24-04-2025 11:32:53,24-04-2025 11:33:03,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.Button - Next (4)""), 0)",,Proceed to next authentication step by tapping Next button,,24-04-2025 11:33:03,24-04-2025 11:33:03,0.605s,PASSED
delay(30),,Extended wait (30s) for OAM login screen to load,,24-04-2025 11:33:03,24-04-2025 11:33:33,30.013s,PASSED
"setText(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.EditText (24)""), email, 0)",,Re-enter email in OAM username field for confirmation,,24-04-2025 11:33:33,24-04-2025 11:33:34,1.246s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 11:33:34,24-04-2025 11:33:37,2.228s,PASSED
delay(20),,Wait 20 seconds before password entry,,24-04-2025 11:33:37,24-04-2025 11:33:57,20.011s,PASSED
"setText(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.EditText (25)""), password, 0)",,Enter test password in password field,,24-04-2025 11:33:57,24-04-2025 11:33:57,0.593s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 11:33:57,24-04-2025 11:33:59,2.202s,PASSED
delay(20),,Wait 20 seconds before login attempt,,24-04-2025 11:33:59,24-04-2025 11:34:19,20.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.Button - LOGIN""), 0)",,Complete login by tapping LOGIN button,,24-04-2025 11:34:19,24-04-2025 11:34:20,0.483s,PASSED
delay(20),,Wait 20 seconds for login to complete and app to load,,24-04-2025 11:34:20,24-04-2025 11:34:40,20.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/SignUpNewUser/android.view.View - My Account""), 0)",,Navigate to My Account section,,24-04-2025 11:34:40,24-04-2025 11:34:41,0.579s,PASSED
delay(5),,Wait 5 seconds for My Account page to load,,24-04-2025 11:34:41,24-04-2025 11:34:46,5.008s,PASSED
"verifyElementWithContinue(""Object Repository/Repo/SignUpNewUser/android.widget.TextView - Add An Account Number"")",,Verify Add An Account Number option is present,,24-04-2025 11:34:46,24-04-2025 11:34:46,0.001s,PASSED
try,,,,24-04-2025 11:34:46,24-04-2025 11:34:47,1.031s,PASSED
delay(3),,,,24-04-2025 11:34:47,24-04-2025 11:34:50,3.009s,PASSED
"verifyElementWithContinue(""Object Repository/Repo/SignUpNewUser/android.view.View (3)"")",,Verify account view container exists,,24-04-2025 11:34:50,24-04-2025 11:34:50,0.001s,PASSED
try,,,,24-04-2025 11:34:50,24-04-2025 11:34:51,1.681s,PASSED
delay(3),,,,24-04-2025 11:34:51,24-04-2025 11:34:54,3.008s,PASSED
delay(3),,Wait 3 seconds before next verification,,24-04-2025 11:34:54,24-04-2025 11:34:57,3.008s,PASSED
"verifyElementWithContinue(""Object Repository/Repo/SignUpNewUser/android.widget.TextView - Book a Rental"")",,Verify Book a Rental option is present,,24-04-2025 11:34:57,24-04-2025 11:34:57,0.001s,PASSED
try,,,,24-04-2025 11:34:57,24-04-2025 11:34:58,0.384s,PASSED
delay(3),,,,24-04-2025 11:34:58,24-04-2025 11:35:01,3.008s,PASSED
delay(3),,Wait 3 seconds before next verification,,24-04-2025 11:35:01,24-04-2025 11:35:04,3.009s,PASSED
"scrollToText(""Payment Wallet"")",,,,24-04-2025 11:35:04,24-04-2025 11:35:08,4.159s,PASSED
"verifyElementWithContinue(""Object Repository/Repo/SignUpNewUser/android.widget.TextView - Payment Wallet"")",,Verify Payment Wallet option is present,,24-04-2025 11:35:08,24-04-2025 11:35:08,0.000s,PASSED
try,,,,24-04-2025 11:35:08,24-04-2025 11:35:08,0.325s,PASSED
delay(3),,,,24-04-2025 11:35:08,24-04-2025 11:35:11,3.007s,PASSED
delay(3),,Wait 3 seconds before next verification,,24-04-2025 11:35:11,24-04-2025 11:35:14,3.005s,PASSED
"verifyElementWithContinue(""Object Repository/Repo/SignUpNewUser/android.view.View (4)"")",,Verify account settings container exists,,24-04-2025 11:35:14,24-04-2025 11:35:14,0.000s,PASSED
try,,,,24-04-2025 11:35:14,24-04-2025 11:35:14,0.315s,PASSED
delay(3),,,,24-04-2025 11:35:14,24-04-2025 11:35:17,3.006s,PASSED
delay(3),,Wait 3 seconds before next verification,,24-04-2025 11:35:17,24-04-2025 11:35:20,3.008s,PASSED
"verifyElementWithContinue(""Object Repository/Repo/SignUpNewUser/android.widget.ListView"")",,Verify account options list exists,,24-04-2025 11:35:20,24-04-2025 11:35:20,0.001s,PASSED
try,,,,24-04-2025 11:35:20,24-04-2025 11:35:21,0.874s,PASSED
delay(3),,,,24-04-2025 11:35:21,24-04-2025 11:35:24,3.007s,PASSED
delay(3),,Wait 3 seconds before next verification,,24-04-2025 11:35:24,24-04-2025 11:35:27,3.003s,PASSED
closeApplication(),,Close the mobile application,,24-04-2025 11:35:27,24-04-2025 11:35:31,3.232s,PASSED
,,,,,,,
Test Cases/Book A Rental Tile/WRMA-473_BookARentalTile_AccountAlerts,,My Account_Account Alerts_Book a rental tile,,24-04-2025 11:35:31,24-04-2025 11:39:21,3m - 50.318s,PASSED
"startApplication(appUrl, true)",,,,24-04-2025 11:35:31,24-04-2025 11:35:47,16.557s,PASSED
delay(10),,,,24-04-2025 11:35:47,24-04-2025 11:35:57,10.006s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/android.widget.Button - Login or Sign Up (1)""), 0)",,,,24-04-2025 11:35:57,24-04-2025 11:35:58,1.104s,PASSED
delay(10),,,,24-04-2025 11:35:58,24-04-2025 11:36:08,10.004s,PASSED
"setText(findTestObject(""Object Repository/Repo/MyStay/android.widget.EditText (3)""), ""CGARNER024@GMAIL.COM"", 0)",,,,24-04-2025 11:36:08,24-04-2025 11:36:09,0.769s,PASSED
hideKeyboard(),,,,24-04-2025 11:36:09,24-04-2025 11:36:12,2.527s,PASSED
delay(10),,,,24-04-2025 11:36:12,24-04-2025 11:36:22,10.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/android.widget.Button - Next (1)""), 0)",,,,24-04-2025 11:36:22,24-04-2025 11:36:22,0.561s,PASSED
delay(10),,,,24-04-2025 11:36:22,24-04-2025 11:36:32,10.007s,PASSED
