Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
delay(5),,Wait for 5 seconds to ensure all UI elements are updated,,24-04-2025 13:20:47,24-04-2025 13:20:52,5.009s,PASSED
closeApplication(),,Close the mobile application after test completion,,24-04-2025 13:20:52,24-04-2025 13:20:55,3.271s,PASSED
,,,,,,,
Test Cases/Login Owner OR Renter/C661-C720-C721_LoginOwnerOrRenter_Login_AppVersion_Settingsd,,"C661-Verify that the user is able to login successfully
C720-Verify that the app version on the Settings in Login Mode is correct
C721-Verify that the current account email on the Settings in Login Mode is correct",,24-04-2025 13:20:55,24-04-2025 13:24:02,3m - 7.199s,PASSED
"testData = findTestData(""Data Files/LogiNewUser"")",,Retrieve test data for login credentials and expected app version,,24-04-2025 13:20:55,24-04-2025 13:20:55,0.005s,PASSED
"email = testData.getValue(""email"", 1)",,"Extract email, password, and expected app version from test data",,24-04-2025 13:20:55,24-04-2025 13:20:55,0.000s,PASSED
"password = testData.getValue(""password"", 1)",,,,24-04-2025 13:20:55,24-04-2025 13:20:55,0.000s,PASSED
"expectedVersion = testData.getValue(""version"", 1)",,,,24-04-2025 13:20:55,24-04-2025 13:20:55,0.000s,PASSED
"startApplication(appUrl, true)",,Launch the mobile application,,24-04-2025 13:20:55,24-04-2025 13:21:22,27.220s,PASSED
delay(10),,Wait for 10 seconds to allow the app to load,,24-04-2025 13:21:22,24-04-2025 13:21:32,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Login or Sign Up""), 0)",,Tap on the Login or Sign Up button,,24-04-2025 13:21:32,24-04-2025 13:21:33,1.153s,PASSED
delay(10),,Wait for 10 seconds before proceeding,,24-04-2025 13:21:33,24-04-2025 13:21:43,10.007s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-LoginorSignUp""), email, 0)",,Enter email address in the login field,,24-04-2025 13:21:43,24-04-2025 13:21:44,0.613s,PASSED
hideKeyboard(),,Hide the keyboard after entering the email,,24-04-2025 13:21:44,24-04-2025 13:21:45,1.172s,PASSED
delay(10),,Wait for 10 seconds,,24-04-2025 13:21:45,24-04-2025 13:21:55,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next""), 0)",,Tap on the Next button to proceed to the password screen,,24-04-2025 13:21:55,24-04-2025 13:21:56,0.432s,PASSED
delay(45),,Wait for 30 seconds,,24-04-2025 13:21:56,24-04-2025 13:22:41,45.009s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-OAM(Login)""), email, 0)",,Enter the email again in the OAM (Online Account Management) login field,,24-04-2025 13:22:41,24-04-2025 13:22:42,1.540s,PASSED
hideKeyboard(),,Hide the keyboard after entering the email,,24-04-2025 13:22:42,24-04-2025 13:22:43,1.334s,PASSED
delay(10),,Wait for 30 seconds,,24-04-2025 13:22:43,24-04-2025 13:22:53,10.006s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-OAM(Password)""), password, 0)",,Enter the password in the OAM password field,,24-04-2025 13:22:53,24-04-2025 13:22:54,0.628s,PASSED
hideKeyboard(),,Hide the keyboard after entering the password,,24-04-2025 13:22:54,24-04-2025 13:22:56,1.796s,PASSED
delay(10),,Wait for 30 seconds,,24-04-2025 13:22:56,24-04-2025 13:23:06,10.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button -OAM(Login)""), 0)",,Tap on the Login button in the OAM screen,,24-04-2025 13:23:06,24-04-2025 13:23:06,0.593s,PASSED
delay(20),,Wait for 20 seconds to allow login processing,,24-04-2025 13:23:06,24-04-2025 13:23:26,20.010s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0)",,Tap on the Home button to navigate to the main screen,,24-04-2025 13:23:26,24-04-2025 13:23:27,0.625s,PASSED
delay(10),,Wait for 10 seconds,,24-04-2025 13:23:27,24-04-2025 13:23:37,10.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - menu""), 0)",,Tap on the Menu button to open the navigation menu,,24-04-2025 13:23:37,24-04-2025 13:23:38,0.530s,PASSED
delay(10),,Wait for 10 seconds,,24-04-2025 13:23:38,24-04-2025 13:23:48,10.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TabWidget-Settings""), 0)",,Tap on the Settings tab to open app settings,,24-04-2025 13:23:48,24-04-2025 13:23:48,0.565s,PASSED
delay(10),,Wait for 10 seconds,,24-04-2025 13:23:48,24-04-2025 13:23:58,10.015s,PASSED
"actualVersion = getText(findTestObject(""Object Repository/testing/android.widget.Button - Version 2.99.68""), 0)",,Retrieve the actual version displayed in the application,,24-04-2025 13:23:58,24-04-2025 13:23:59,0.418s,PASSED
if (actualVersion == expectedVersion),,Compare the actual version with the expected version from test data,,24-04-2025 13:23:59,24-04-2025 13:23:59,0.003s,PASSED
assert actualVersion == expectedVersion,,,,24-04-2025 13:23:59,24-04-2025 13:23:59,0.001s,PASSED
closeApplication(),,Close the application,,24-04-2025 13:23:59,24-04-2025 13:24:02,3.447s,PASSED
closeBrowser(),,,,24-04-2025 13:24:02,24-04-2025 13:24:02,0.004s,PASSED
,,,,,,,
Test Cases/Login Owner OR Renter/C735_C736_LoginOwnerOrRenter_TermsAndConditions_PrivacyPolicy,,"C735-Verify that the Term and Conditions in Logged state is displayed correctly
C736-Verify that the Privacy Policy in Logged state is displayed correctly",,24-04-2025 13:24:02,24-04-2025 13:28:41,4m - 38.843s,PASSED
"testData = findTestData(""Data Files/LogiNewUser"")",,"Retrieve test data from ""C739"" data file",,24-04-2025 13:24:02,24-04-2025 13:24:02,0.012s,PASSED
"email = testData.getValue(""email"", 1)",,Extract the email and password from the test data,,24-04-2025 13:24:02,24-04-2025 13:24:02,0.000s,PASSED
"password = testData.getValue(""password"", 1)",,,,24-04-2025 13:24:02,24-04-2025 13:24:02,0.001s,PASSED
"startApplication(appUrl, true)",,Launch the mobile application,,24-04-2025 13:24:02,24-04-2025 13:24:30,27.759s,PASSED
delay(10),,Wait for 10 seconds to allow the app to load,,24-04-2025 13:24:30,24-04-2025 13:24:40,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Login or Sign Up""), 0)",,"Tap on the ""Login or Sign Up"" button to initiate login",,24-04-2025 13:24:40,24-04-2025 13:24:41,0.920s,PASSED
delay(10),,Wait for 10 seconds before entering the email,,24-04-2025 13:24:41,24-04-2025 13:24:51,10.009s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText-LoginorSignUp""), email)",,Enter the email address in the login field,,24-04-2025 13:24:51,24-04-2025 13:24:52,0.978s,PASSED
delay(10),,Wait for 10 seconds to allow input processing,,24-04-2025 13:24:52,24-04-2025 13:25:02,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next""), 0)",,"Tap on the ""Next"" button to proceed to the password entry",,24-04-2025 13:25:02,24-04-2025 13:25:02,0.455s,PASSED
delay(45),,Wait for 30 seconds,,24-04-2025 13:25:02,24-04-2025 13:25:47,45.009s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-OAM(Login)""), email, 0)",,Enter the email again in the OAM (Online Account Management) login field,,24-04-2025 13:25:47,24-04-2025 13:25:48,0.499s,PASSED
hideKeyboard(),,Hide the keyboard after entering the email,,24-04-2025 13:25:48,24-04-2025 13:25:49,1.119s,PASSED
delay(10),,Wait for 30 seconds,,24-04-2025 13:25:49,24-04-2025 13:25:59,10.008s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-OAM(Password)""), password, 0)",,Enter the password in the OAM password field,,24-04-2025 13:25:59,24-04-2025 13:25:59,0.523s,PASSED
hideKeyboard(),,Hide the keyboard after entering the password,,24-04-2025 13:25:59,24-04-2025 13:26:02,2.468s,PASSED
delay(10),,Wait for 30 seconds,,24-04-2025 13:26:02,24-04-2025 13:26:12,10.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button -OAM(Login)""), 0)",,Tap on the Login button in the OAM screen,,24-04-2025 13:26:12,24-04-2025 13:26:12,0.307s,PASSED
delay(20),,Wait for 20 seconds to allow login processing,,24-04-2025 13:26:12,24-04-2025 13:26:32,20.005s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0, STOP_ON_FAILURE)",,"Navigate to the ""Home"" screen",,24-04-2025 13:26:32,24-04-2025 13:26:33,0.481s,PASSED
delay(5),,,,24-04-2025 13:26:33,24-04-2025 13:26:38,5.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - menu""), 0, STOP_ON_FAILURE)",,Open the menu by tapping on the menu button,,24-04-2025 13:26:38,24-04-2025 13:26:38,0.492s,PASSED
delay(20),,,,24-04-2025 13:26:38,24-04-2025 13:26:58,20.009s,PASSED
"if (waitForElementPresent(findTestObject(""Object Repository/Repo/android.widget.TextView - Terms and Conditions-Menu""), 10, CONTINUE_ON_FAILURE))",,"Check if the ""Terms and Conditions"" menu option is present and tap it",,24-04-2025 13:26:58,24-04-2025 13:26:59,1.270s,PASSED
delay(20),,,,24-04-2025 13:26:59,24-04-2025 13:27:19,20.008s,PASSED
"if (waitForElementPresent(findTestObject(""Object Repository/Repo/android.view.View-Terms and conditions web""), 10, CONTINUE_ON_FAILURE))",,"Verify if the ""Terms and Conditions"" webview is present",,24-04-2025 13:27:19,24-04-2025 13:27:20,0.596s,PASSED
delay(20),,,,24-04-2025 13:27:20,24-04-2025 13:27:40,20.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.ImageButton-Cancel web""), 0, STOP_ON_FAILURE)",,"Tap on the ""Cancel"" button to close the webview",,24-04-2025 13:27:40,24-04-2025 13:27:41,0.560s,PASSED
delay(15),,,,24-04-2025 13:27:41,24-04-2025 13:27:56,15.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - menu""), 0, STOP_ON_FAILURE)",,Open the menu again by tapping on the menu button,,24-04-2025 13:27:56,24-04-2025 13:27:56,0.416s,PASSED
delay(20),,,,24-04-2025 13:27:56,24-04-2025 13:28:16,20.010s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Privacy Policy-Menu""), 0, STOP_ON_FAILURE)",,"Tap on the ""Privacy Policy"" menu option",,24-04-2025 13:28:16,24-04-2025 13:28:16,0.360s,PASSED
delay(20),,,,24-04-2025 13:28:16,24-04-2025 13:28:36,20.008s,PASSED
"if (waitForElementPresent(findTestObject(""Object Repository/Repo/android.widget.TextView - Privacy Policy-web""), 20, STOP_ON_FAILURE))",,"Verify if the ""Privacy Policy"" webview is present",,24-04-2025 13:28:36,24-04-2025 13:28:37,0.525s,PASSED
closeApplication(),,Close the mobile application,,24-04-2025 13:28:37,24-04-2025 13:28:41,3.941s,PASSED
,,,,,,,
Test Cases/Book A Rental Tile/C770_C771_BookARentalTile_ThingsToDoFeed,,"C770-Verify that the Book a Rental tile is not displayed on the Home page when the user logged in to the app as an Owner
C771-Verify that the Book a Rental tile is disappeared after the user Rental became the Owner",,24-04-2025 13:28:41,24-04-2025 13:31:44,3m - 3.113s,PASSED
"testData = findTestData(""Data Files/C770"")",,Load test data from Data Files/C770 for Book Rental test case,,24-04-2025 13:28:41,24-04-2025 13:28:41,0.004s,PASSED
"email = testData.getValue(""email"", 1)",,Get test email from first row of test data,,24-04-2025 13:28:41,24-04-2025 13:28:41,0.000s,PASSED
"password = testData.getValue(""password"", 1)",,Get test password from first row of test data,,24-04-2025 13:28:41,24-04-2025 13:28:41,0.000s,PASSED
"startApplication(appUrl, true)",,Launch the mobile application from specified APK path,,24-04-2025 13:28:41,24-04-2025 13:29:10,29.248s,PASSED
delay(10),,Wait 10 seconds for app to fully initialize,,24-04-2025 13:29:10,24-04-2025 13:29:20,10.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/BookRental/android.widget.Button - Login or Sign Up""), 0)",,Initiate login process by tapping Login/Sign Up button,,24-04-2025 13:29:20,24-04-2025 13:29:21,1.051s,PASSED
delay(10),,Wait 10 seconds for login screen to appear,,24-04-2025 13:29:21,24-04-2025 13:29:31,10.007s,PASSED
"setText(findTestObject(""Object Repository/Repo/MyStay/BookRental/android.widget.EditText""), email, 0)",,Enter test email in username field,,24-04-2025 13:29:31,24-04-2025 13:29:32,0.716s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 13:29:32,24-04-2025 13:29:33,1.083s,PASSED
delay(10),,Wait 10 seconds before proceeding,,24-04-2025 13:29:33,24-04-2025 13:29:43,10.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/BookRental/android.widget.Button - Next""), 0)",,Proceed to next authentication step by tapping Next button,,24-04-2025 13:29:43,24-04-2025 13:29:43,0.332s,PASSED
delay(45),,Extended wait (45s) for OAM login screen to load,,24-04-2025 13:29:43,24-04-2025 13:30:28,45.005s,PASSED
"setText(findTestObject(""Object Repository/Repo/MyStay/BookRental/android.widget.EditText (1)""), email, 0)",,Re-enter email in OAM username field for confirmation,,24-04-2025 13:30:28,24-04-2025 13:30:30,1.488s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 13:30:30,24-04-2025 13:30:31,1.065s,PASSED
delay(20),,Wait 20 seconds before password entry,,24-04-2025 13:30:31,24-04-2025 13:30:51,20.008s,PASSED
"setText(findTestObject(""Object Repository/Repo/MyStay/BookRental/android.widget.EditText (2)""), password, 0)",,Enter test password in password field,,24-04-2025 13:30:51,24-04-2025 13:30:51,0.464s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 13:30:51,24-04-2025 13:30:53,1.134s,PASSED
delay(10),,Wait 10 seconds before login attempt,,24-04-2025 13:30:53,24-04-2025 13:31:03,10.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/BookRental/android.widget.Button - LOGIN""), 0)",,Complete login by tapping LOGIN button,,24-04-2025 13:31:03,24-04-2025 13:31:03,0.436s,PASSED
delay(20),,Wait 20 seconds for login to complete and home screen to load,,24-04-2025 13:31:03,24-04-2025 13:31:23,20.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/BookRental/android.view.View - Home""), 0)",,Navigate to Home section,,24-04-2025 13:31:23,24-04-2025 13:31:23,0.408s,PASSED
delay(10),,Wait 10 seconds for home screen to load,,24-04-2025 13:31:23,24-04-2025 13:31:33,10.009s,PASSED
"scrollToText(""recommended for you"")",,"Scroll down to ""recommended for you"" section",,24-04-2025 13:31:33,24-04-2025 13:31:39,5.616s,PASSED
"elementsToVerify = [""Object Repository/Repo/MyStay/BookRental/android.view.View"", ""Object Repository/Repo/MyStay/BookRental/android.widget.TextView - Book a Rental"", ""Object Repository/Repo/MyStay/BookRental/android.widget.TextView - Westgate Resorts"", ""Object Repository/Repo/MyStay/BookRental/android.widget.TextView - Book Now""]",,Define array of Book Rental elements to verify,,24-04-2025 13:31:39,24-04-2025 13:31:39,0.001s,PASSED
for (String elementPath : elementsToVerify),,Verify each element exists in the Book Rental section,,24-04-2025 13:31:39,24-04-2025 13:31:41,1.766s,PASSED
"assert true : ""All elements were verified successfully""",,Confirm all verification steps passed successfully,,24-04-2025 13:31:41,24-04-2025 13:31:41,0.000s,PASSED
closeApplication(),,Close the mobile application,,24-04-2025 13:31:41,24-04-2025 13:31:44,3.204s,PASSED
,,,,,,,
Test Cases/Book A Rental Tile/C768_BookARentalTile_RentalTileIsDIsplayedCorrectly,,C768-Verify that the Book a Rental tile is displayd correctly on the Home page when the user logged in to the app as a Rental,,24-04-2025 13:34:50,24-04-2025 13:37:54,3m - 3.893s,PASSED
"testData = findTestData(""Data Files/C768"")",,Load test data from Data Files/C768 for Book Rental test case,,24-04-2025 13:34:50,24-04-2025 13:34:50,0.009s,PASSED
"email = testData.getValue(""email"", 1)",,Get test email from first row of test data,,24-04-2025 13:34:50,24-04-2025 13:34:50,0.000s,PASSED
"password = testData.getValue(""password"", 1)",,Get test password from first row of test data,,24-04-2025 13:34:50,24-04-2025 13:34:50,0.000s,PASSED
"startApplication(appUrl, true)",,Launch the mobile application from specified APK path,,24-04-2025 13:34:50,24-04-2025 13:35:16,26.071s,PASSED
delay(10),,Wait 10 seconds for app to fully initialize,,24-04-2025 13:35:16,24-04-2025 13:35:26,10.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/BookRental/android.widget.Button - Login or Sign Up""), 0)",,Initiate login process by tapping Login/Sign Up button,,24-04-2025 13:35:26,24-04-2025 13:35:27,1.079s,PASSED
delay(10),,Wait 10 seconds for login screen to appear,,24-04-2025 13:35:27,24-04-2025 13:35:37,10.008s,PASSED
"setText(findTestObject(""Object Repository/Repo/MyStay/BookRental/android.widget.EditText""), email, 0)",,Enter test email in username field,,24-04-2025 13:35:37,24-04-2025 13:35:38,0.731s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 13:35:38,24-04-2025 13:35:39,1.273s,PASSED
delay(10),,Wait 10 seconds before proceeding,,24-04-2025 13:35:39,24-04-2025 13:35:49,10.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/BookRental/android.widget.Button - Next""), 0)",,Proceed to next authentication step by tapping Next button,,24-04-2025 13:35:49,24-04-2025 13:35:49,0.563s,PASSED
delay(45),,Extended wait (45s) for OAM login screen to load,,24-04-2025 13:35:49,24-04-2025 13:36:34,45.006s,PASSED
"setText(findTestObject(""Object Repository/Repo/MyStay/BookRental/android.widget.EditText (1)""), email, 0)",,Re-enter email in OAM username field for confirmation,,24-04-2025 13:36:34,24-04-2025 13:36:35,0.607s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 13:36:35,24-04-2025 13:36:36,1.002s,PASSED
delay(20),,Wait 20 seconds before password entry,,24-04-2025 13:36:36,24-04-2025 13:36:56,20.006s,PASSED
"setText(findTestObject(""Object Repository/Repo/MyStay/BookRental/android.widget.EditText (2)""), password, 0)",,Enter test password in password field,,24-04-2025 13:36:56,24-04-2025 13:36:57,0.594s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 13:36:57,24-04-2025 13:36:58,1.340s,PASSED
delay(10),,Wait 10 seconds before login attempt,,24-04-2025 13:36:58,24-04-2025 13:37:08,10.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/BookRental/android.widget.Button - LOGIN""), 0)",,Complete login by tapping LOGIN button,,24-04-2025 13:37:08,24-04-2025 13:37:08,0.474s,PASSED
delay(20),,Wait 20 seconds for login to complete and home screen to load,,24-04-2025 13:37:08,24-04-2025 13:37:28,20.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/BookRental/android.view.View - Home""), 0)",,Navigate to Home section,,24-04-2025 13:37:28,24-04-2025 13:37:29,0.481s,PASSED
delay(10),,Wait 10 seconds for home screen to load,,24-04-2025 13:37:29,24-04-2025 13:37:39,10.008s,PASSED
"scrollToText(""recommended for you"")",,"Scroll down to ""recommended for you"" section",,24-04-2025 13:37:39,24-04-2025 13:37:47,8.515s,PASSED
"elementsToVerify = [""Object Repository/Repo/MyStay/BookRental/android.view.View"", ""Object Repository/Repo/MyStay/BookRental/android.widget.TextView - Book a Rental"", ""Object Repository/Repo/MyStay/BookRental/android.widget.TextView - Westgate Resorts"", ""Object Repository/Repo/MyStay/BookRental/android.widget.TextView - Book Now""]",,Define array of Book Rental elements to verify,,24-04-2025 13:37:47,24-04-2025 13:37:47,0.001s,PASSED
allElementsExist = true,,Initialize flag to track verification status,,24-04-2025 13:37:47,24-04-2025 13:37:47,0.000s,PASSED
for (String elementPath : elementsToVerify),,Loop through all elements that need verification,,24-04-2025 13:37:47,24-04-2025 13:37:49,1.326s,PASSED
"assert allElementsExist : ""One or more elements were not found within the specified timeout""",,"Assert all required elements were found, with descriptive error message",,24-04-2025 13:37:49,24-04-2025 13:37:49,0.001s,PASSED
closeApplication(),,Close the mobile application,,24-04-2025 13:37:49,24-04-2025 13:37:54,4.756s,PASSED
,,,,,,,
Test Cases/Book A Rental Tile/C790_C777_BookARentalTile_RenterLandingPage,,"C790Verify that the page Landing My Account displays correctly when the user is not enrolled Loyalty
C777-Verify that the page Landing My Account displays correctly when the user is enrolled",,24-04-2025 13:37:54,24-04-2025 13:41:18,3m - 24.010s,PASSED
"testData = findTestData(""Data Files/C790"")",,Load test data from Data Files/C790 for account verification test case,,24-04-2025 13:37:54,24-04-2025 13:37:54,0.021s,PASSED
"email = testData.getValue(""email"", 1)",,Get test email from first row of test data,,24-04-2025 13:37:54,24-04-2025 13:37:54,0.001s,PASSED
"password = testData.getValue(""password"", 1)",,Get test password from first row of test data,,24-04-2025 13:37:54,24-04-2025 13:37:54,0.001s,PASSED
"startApplication(appUrl, true)",,Launch the mobile application from specified APK path,,24-04-2025 13:37:54,24-04-2025 13:38:21,27.885s,PASSED
delay(10),,Wait 10 seconds for app to fully initialize,,24-04-2025 13:38:21,24-04-2025 13:38:31,10.003s,PASSED
"tap(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.Button - Login or Sign Up (1)""), 0)",,Initiate login process by tapping Login/Sign Up button,,24-04-2025 13:38:31,24-04-2025 13:38:32,0.905s,PASSED
delay(10),,Wait 10 seconds for login screen to appear,,24-04-2025 13:38:32,24-04-2025 13:38:42,10.004s,PASSED
"setText(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.EditText-LoginPage""), email, 0)",,Enter test email in username field,,24-04-2025 13:38:42,24-04-2025 13:38:43,0.704s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 13:38:43,24-04-2025 13:38:45,1.705s,PASSED
delay(10),,Wait 10 seconds before proceeding,,24-04-2025 13:38:45,24-04-2025 13:38:55,10.005s,PASSED
"tap(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.Button - Next (4)""), 0)",,Proceed to next authentication step by tapping Next button,,24-04-2025 13:38:55,24-04-2025 13:38:55,0.539s,PASSED
delay(30),,Extended wait (30s) for OAM login screen to load,,24-04-2025 13:38:55,24-04-2025 13:39:25,29.998s,PASSED
"setText(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.EditText (24)""), email, 0)",,Re-enter email in OAM username field for confirmation,,24-04-2025 13:39:25,24-04-2025 13:39:26,0.605s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 13:39:26,24-04-2025 13:39:27,1.131s,PASSED
delay(20),,Wait 20 seconds before password entry,,24-04-2025 13:39:27,24-04-2025 13:39:47,20.004s,PASSED
"setText(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.EditText (25)""), password, 0)",,Enter test password in password field,,24-04-2025 13:39:47,24-04-2025 13:39:48,0.554s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,24-04-2025 13:39:48,24-04-2025 13:39:49,1.045s,PASSED
delay(20),,Wait 20 seconds before login attempt,,24-04-2025 13:39:49,24-04-2025 13:40:09,20.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.Button - LOGIN""), 0)",,Complete login by tapping LOGIN button,,24-04-2025 13:40:09,24-04-2025 13:40:09,0.388s,PASSED
delay(20),,Wait 20 seconds for login to complete and app to load,,24-04-2025 13:40:09,24-04-2025 13:40:29,20.006s,PASSED
"tap(findTestObject(""Object Repository/Repo/SignUpNewUser/android.view.View - My Account""), 0)",,Navigate to My Account section,,24-04-2025 13:40:29,24-04-2025 13:40:30,0.497s,PASSED
delay(5),,Wait 5 seconds for My Account page to load,,24-04-2025 13:40:30,24-04-2025 13:40:35,5.007s,PASSED
"verifyElementWithContinue(""Object Repository/Repo/SignUpNewUser/android.widget.TextView - Add An Account Number"")",,Verify Add An Account Number option is present,,24-04-2025 13:40:35,24-04-2025 13:40:35,0.001s,PASSED
try,,,,24-04-2025 13:40:35,24-04-2025 13:40:35,0.327s,PASSED
delay(3),,,,24-04-2025 13:40:35,24-04-2025 13:40:38,3.004s,PASSED
"verifyElementWithContinue(""Object Repository/Repo/SignUpNewUser/android.view.View (3)"")",,Verify account view container exists,,24-04-2025 13:40:38,24-04-2025 13:40:38,0.000s,PASSED
try,,,,24-04-2025 13:40:38,24-04-2025 13:40:38,0.267s,PASSED
delay(3),,,,24-04-2025 13:40:38,24-04-2025 13:40:41,3.006s,PASSED
delay(3),,Wait 3 seconds before next verification,,24-04-2025 13:40:41,24-04-2025 13:40:44,3.009s,PASSED
"verifyElementWithContinue(""Object Repository/Repo/SignUpNewUser/android.widget.TextView - Book a Rental"")",,Verify Book a Rental option is present,,24-04-2025 13:40:44,24-04-2025 13:40:44,0.001s,PASSED
try,,,,24-04-2025 13:40:44,24-04-2025 13:40:45,0.372s,PASSED
delay(3),,,,24-04-2025 13:40:45,24-04-2025 13:40:48,3.008s,PASSED
delay(3),,Wait 3 seconds before next verification,,24-04-2025 13:40:48,24-04-2025 13:40:51,3.007s,PASSED
"scrollToText(""Payment Wallet"")",,,,24-04-2025 13:40:51,24-04-2025 13:40:55,4.610s,PASSED
"verifyElementWithContinue(""Object Repository/Repo/SignUpNewUser/android.widget.TextView - Payment Wallet"")",,Verify Payment Wallet option is present,,24-04-2025 13:40:55,24-04-2025 13:40:55,0.000s,PASSED
try,,,,24-04-2025 13:40:55,24-04-2025 13:40:55,0.282s,PASSED
delay(3),,,,24-04-2025 13:40:55,24-04-2025 13:40:58,3.007s,PASSED
delay(3),,Wait 3 seconds before next verification,,24-04-2025 13:40:58,24-04-2025 13:41:01,3.007s,PASSED
"verifyElementWithContinue(""Object Repository/Repo/SignUpNewUser/android.view.View (4)"")",,Verify account settings container exists,,24-04-2025 13:41:01,24-04-2025 13:41:01,0.000s,PASSED
try,,,,24-04-2025 13:41:01,24-04-2025 13:41:02,0.455s,PASSED
delay(3),,,,24-04-2025 13:41:02,24-04-2025 13:41:05,3.005s,PASSED
delay(3),,Wait 3 seconds before next verification,,24-04-2025 13:41:05,24-04-2025 13:41:08,3.006s,PASSED
"verifyElementWithContinue(""Object Repository/Repo/SignUpNewUser/android.widget.ListView"")",,Verify account options list exists,,24-04-2025 13:41:08,24-04-2025 13:41:08,0.000s,PASSED
try,,,,24-04-2025 13:41:08,24-04-2025 13:41:08,0.374s,PASSED
delay(3),,,,24-04-2025 13:41:08,24-04-2025 13:41:11,3.007s,PASSED
delay(3),,Wait 3 seconds before next verification,,24-04-2025 13:41:11,24-04-2025 13:41:14,3.006s,PASSED
closeApplication(),,Close the mobile application,,24-04-2025 13:41:14,24-04-2025 13:41:18,3.197s,PASSED
,,,,,,,
Test Cases/Book A Rental Tile/WRMA-473_BookARentalTile_AccountAlerts,,My Account_Account Alerts_Book a rental tile,,24-04-2025 13:41:18,24-04-2025 13:45:17,3m - 59.221s,PASSED
"startApplication(appUrl, true)",,,,24-04-2025 13:41:18,24-04-2025 13:41:46,28.534s,PASSED
delay(10),,,,24-04-2025 13:41:46,24-04-2025 13:41:56,10.005s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/android.widget.Button - Login or Sign Up (1)""), 0)",,,,24-04-2025 13:41:56,24-04-2025 13:41:57,1.046s,PASSED
delay(10),,,,24-04-2025 13:41:57,24-04-2025 13:42:07,10.004s,PASSED
"setText(findTestObject(""Object Repository/Repo/MyStay/android.widget.EditText (3)""), ""CGARNER024@GMAIL.COM"", 0)",,,,24-04-2025 13:42:07,24-04-2025 13:42:09,1.575s,PASSED
hideKeyboard(),,,,24-04-2025 13:42:09,24-04-2025 13:42:10,1.262s,PASSED
delay(10),,,,24-04-2025 13:42:10,24-04-2025 13:42:20,10.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/android.widget.Button - Next (1)""), 0)",,,,24-04-2025 13:42:20,24-04-2025 13:42:21,0.678s,PASSED
delay(10),,,,24-04-2025 13:42:21,24-04-2025 13:42:31,10.007s,PASSED
